ts_start,ts_end,latency_ms,stage,gpu,frame,warmup
1761053656.488171,1761053661.0980985,4609.927,llava_call,True,9088,1,,,False,
1761053661.1054142,1761053661.106419,1.005,video_write,False,107,,,,False,
1761053661.106419,1761053661.106419,0.0,frame_read,False,108,,,,False,
1761053661.106419,1761053661.1084177,1.999,bev_warp,False,108,,,,False,
1761053661.110473,1761053661.120981,10.508,detect_yolo,True,108,,,,False,
1761053661.120981,1761053661.120981,0.0,track_bytetrack,False,108,,1,,False,
1761053661.120981,1761053661.1284907,7.51,cls_turn,True,108,1,,,False,
1761053661.1284907,1761053661.1324906,4.0,cls_brake,True,108,1,,,False,
1761053661.1334908,1761053661.1419988,8.508,traj_predict,True,,1,,30,,
1761053661.153509,1761053661.1540136,0.505,video_write,False,108,,,,False,
1761053661.1540136,1761053661.1540136,0.0,frame_read,False,109,,,,False,
1761053661.1550152,1761053661.1560152,1.0,bev_warp,False,109,,,,False,
1761053661.1590154,1761053661.168522,9.506,detect_yolo,True,109,,,,False,
1761053661.168522,1761053661.1695218,1.0,track_bytetrack,False,109,,1,,False,
1761053661.1695218,1761053661.175032,5.51,cls_turn,True,109,1,,,False,
1761053661.175032,1761053661.1805382,5.506,cls_brake,True,109,1,,,False,
1761053661.1805382,1761053661.1900468,9.509,traj_predict,True,,1,,30,,
1761053661.201554,1761053661.201554,0.0,video_write,False,109,,,,False,
1761053661.201554,1761053661.201554,0.0,frame_read,False,110,,,,False,
1761053661.2025542,1761053661.2040563,1.502,bev_warp,False,110,,,,False,
1761053661.207061,1761053661.2175694,10.508,detect_yolo,True,110,,,,False,
1761053661.2175694,1761053661.2175694,0.0,track_bytetrack,False,110,,1,,False,
1761053661.2185695,1761053661.2250745,6.505,cls_turn,True,110,1,,,False,
1761053661.2250745,1761053661.2310772,6.003,cls_brake,True,110,1,,,False,
1761053661.2310772,1761053661.2415848,10.508,traj_predict,True,,1,,30,,
1761053661.2530928,1761053661.253595,0.502,video_write,False,110,,,,False,
1761053661.253595,1761053661.253595,0.0,frame_read,False,111,,,,False,
1761053661.2545984,1761053661.255601,1.003,bev_warp,False,111,,,,False,
1761053661.258601,1761053661.2711098,12.509,detect_yolo,True,111,,,,False,
1761053661.2711098,1761053661.2721095,1.0,track_bytetrack,False,111,,1,,False,
1761053661.2721095,1761053661.2786574,6.548,cls_turn,True,111,1,,,False,
1761053661.2786574,1761053661.2841663,5.509,cls_brake,True,111,1,,,False,
1761053661.2841663,1761053661.2946718,10.505,traj_predict,True,,1,,30,,
1761053661.307179,1761053661.3081787,1.0,video_write,False,111,,,,False,
1761053661.3081787,1761053661.3081787,0.0,frame_read,False,112,,,,False,
1761053661.3081787,1761053661.3101788,2.0,bev_warp,False,112,,,,False,
1761053661.3121789,1761053661.321685,9.506,detect_yolo,True,112,,,,False,
1761053661.321685,1761053661.3231883,1.503,track_bytetrack,False,112,,1,,False,
1761053661.3231883,1761053661.3291926,6.004,cls_turn,True,112,1,,,False,
1761053661.3291926,1761053661.3336957,4.503,cls_brake,True,112,1,,,False,
1761053661.3346984,1761053661.3452075,10.509,traj_predict,True,,1,,30,,
1761053661.3537123,1761053665.9085789,4554.867,llava_call,True,9093,1,,,False,
1761053665.915831,1761053665.916351,0.52,video_write,False,112,,,,False,
1761053665.916351,1761053665.9168723,0.521,frame_read,False,113,,,,False,
1761053665.917394,1761053665.918943,1.549,bev_warp,False,113,,,,False,
1761053665.9209473,1761053665.9304564,9.509,detect_yolo,True,113,,,,False,
1761053665.9304564,1761053665.9314554,0.999,track_bytetrack,False,113,,1,,False,
1761053665.9314554,1761053665.9382813,6.826,cls_turn,True,113,1,,,False,
1761053665.9382813,1761053665.9432855,5.004,cls_brake,True,113,1,,,False,
1761053665.9432855,1761053665.9524682,9.183,traj_predict,True,,1,,30,,
1761053665.960979,1761053665.9619794,1.0,video_write,False,113,,,,False,
1761053665.9619794,1761053665.9619794,0.0,frame_read,False,114,,,,False,
1761053665.9619794,1761053665.9634821,1.503,bev_warp,False,114,,,,False,
1761053665.9664884,1761053665.9765573,10.069,detect_yolo,True,114,,,,False,
1761053665.9765573,1761053665.9765573,0.0,track_bytetrack,False,114,,1,,False,
1761053665.9765573,1761053665.983066,6.509,cls_turn,True,114,1,,,False,
1761053665.983066,1761053665.9880927,5.027,cls_brake,True,114,1,,,False,
1761053665.9880927,1761053665.9971232,9.031,traj_predict,True,,1,,30,,
1761053666.0086298,1761053666.00963,1.0,video_write,False,114,,,,False,
1761053666.00963,1761053666.00963,0.0,frame_read,False,115,,,,False,
1761053666.00963,1761053666.01163,2.0,bev_warp,False,115,,,,False,
1761053666.0141373,1761053666.0246506,10.513,detect_yolo,True,115,,,,False,
1761053666.0246506,1761053666.0246506,0.0,track_bytetrack,False,115,,1,,False,
1761053666.0246506,1761053666.031655,7.004,cls_turn,True,115,1,,,False,
1761053666.031655,1761053666.0371664,5.511,cls_brake,True,115,1,,,False,
1761053666.0381668,1761053666.0472312,9.064,traj_predict,True,,1,,30,,
1761053666.059809,1761053666.0608091,1.0,video_write,False,115,,,,False,
1761053666.0608091,1761053666.0618105,1.001,frame_read,False,116,,,,False,
1761053666.0618105,1761053666.0643213,2.511,bev_warp,False,116,,,,False,
1761053666.067318,1761053666.08045,13.132,detect_yolo,True,116,,,,False,
1761053666.08045,1761053666.08045,0.0,track_bytetrack,False,116,,1,,False,
1761053666.08045,1761053666.089479,9.029,cls_turn,True,116,1,,,False,
1761053666.089479,1761053666.094681,5.202,cls_brake,True,116,1,,,False,
1761053666.0956812,1761053666.1081877,12.506,traj_predict,True,,1,,30,,
1761053666.1182842,1761053666.1192842,1.0,video_write,False,116,,,,False,
1761053666.1192842,1761053666.1192842,0.0,frame_read,False,117,,,,False,
1761053666.120284,1761053666.121284,1.0,bev_warp,False,117,,,,False,
1761053666.1237893,1761053666.143802,20.013,detect_yolo,True,117,,,,False,
1761053666.1448085,1761053666.1448085,0.0,track_bytetrack,False,117,,1,,False,
1761053666.1448085,1761053666.1573207,12.512,cls_turn,True,117,1,,,False,
1761053666.1573207,1761053666.163321,6.0,cls_brake,True,117,1,,,False,
1761053666.1638236,1761053666.1743357,10.512,traj_predict,True,,1,,30,,
1761053666.181841,1761053671.099096,4917.255,llava_call,True,9098,1,,,False,
1761053671.1061323,1761053671.1071334,1.001,video_write,False,117,,,,False,
1761053671.1071334,1761053671.1071334,0.0,frame_read,False,118,,,,False,
1761053671.1081371,1761053671.1091332,0.996,bev_warp,False,118,,,,False,
1761053671.1121323,1761053671.1215682,9.436,detect_yolo,True,118,,,,False,
1761053671.1215682,1761053671.1215682,0.0,track_bytetrack,False,118,,1,,False,
1761053671.1215682,1761053671.1290746,7.506,cls_turn,True,118,1,,,False,
1761053671.1290746,1761053671.1351366,6.062,cls_brake,True,118,1,,,False,
1761053671.1351366,1761053671.146308,11.171,traj_predict,True,,1,,30,,
1761053671.1588154,1761053671.1598158,1.0,video_write,False,118,,,,False,
1761053671.1598158,1761053671.1598158,0.0,frame_read,False,119,,,,False,
1761053671.1598158,1761053671.1618156,2.0,bev_warp,False,119,,,,False,
1761053671.1643214,1761053671.173827,9.506,detect_yolo,True,119,,,,False,
1761053671.173827,1761053671.173827,0.0,track_bytetrack,False,119,,1,,False,
1761053671.173827,1761053671.179833,6.006,cls_turn,True,119,1,,,False,
1761053671.179833,1761053671.1843398,4.507,cls_brake,True,119,1,,,False,
1761053671.1843398,1761053671.1938455,9.506,traj_predict,True,,1,,30,,
1761053671.2048616,1761053671.2048616,0.0,video_write,False,119,,,,False,
1761053671.2048616,1761053671.2048616,0.0,frame_read,False,120,,,,False,
1761053671.2058644,1761053671.206864,1.0,bev_warp,False,120,,,,False,
1761053671.209864,1761053671.2183726,8.509,detect_yolo,True,120,,,,False,
1761053671.2183726,1761053671.2183726,0.0,track_bytetrack,False,120,,0,,False,
1761053671.22588,1761053671.22588,0.0,video_write,False,120,,,,False,
1761053671.22688,1761053671.22688,0.0,frame_read,False,121,,,,False,
1761053671.22688,1761053671.2278812,1.001,bev_warp,False,121,,,,False,
1761053671.2308795,1761053671.2393868,8.507,detect_yolo,True,121,,,,False,
1761053671.2393868,1761053671.2393868,0.0,track_bytetrack,False,121,,0,,False,
1761053671.2468991,1761053671.2468991,0.0,video_write,False,121,,,,False,
1761053671.2468991,1761053671.2478993,1.0,frame_read,False,122,,,,False,
1761053671.2478993,1761053671.248899,1.0,bev_warp,False,122,,,,False,
1761053671.2518995,1761053671.2604086,8.509,detect_yolo,True,122,,,,False,
1761053671.2604086,1761053671.2604086,0.0,track_bytetrack,False,122,,0,,False,
1761053671.2679162,1761053671.2679162,0.0,video_write,False,122,,,,False,
1761053671.2679162,1761053671.2689164,1.0,frame_read,False,123,,,,False,
1761053671.2689164,1761053671.2699165,1.0,bev_warp,False,123,,,,False,
1761053671.2719166,1761053671.2824943,10.578,detect_yolo,True,123,,,,False,
1761053671.2824943,1761053671.2824943,0.0,track_bytetrack,False,123,,1,,False,
1761053671.2824943,1761053671.2890015,6.507,cls_turn,True,123,1,,,False,
1761053671.2890015,1761053671.293505,4.503,cls_brake,True,123,1,,,False,
1761053671.2945092,1761053671.307164,12.655,traj_predict,True,,1,,30,,
1761053671.3176715,1761053671.3176715,0.0,video_write,False,123,,,,False,
1761053671.3176715,1761053671.3176715,0.0,frame_read,False,124,,,,False,
1761053671.3186715,1761053671.3196716,1.0,bev_warp,False,124,,,,False,
1761053671.3216717,1761053671.335689,14.017,detect_yolo,True,124,,,,False,
1761053671.335689,1761053671.335689,0.0,track_bytetrack,False,124,,1,,False,
1761053671.335689,1761053671.3431919,7.503,cls_turn,True,124,1,,,False,
1761053671.3431919,1761053671.3491983,6.006,cls_brake,True,124,1,,,False,
1761053671.3491983,1761053671.360714,11.516,traj_predict,True,,1,,30,,
1761053671.3722332,1761053671.3722332,0.0,video_write,False,124,,,,False,
1761053671.3722332,1761053671.3722332,0.0,frame_read,False,125,,,,False,
1761053671.3732326,1761053671.374742,1.509,bev_warp,False,125,,,,False,
1761053671.3787456,1761053671.3892596,10.514,detect_yolo,True,125,,,,False,
1761053671.3892596,1761053671.3902595,1.0,track_bytetrack,False,125,,1,,False,
1761053671.3902595,1761053671.3963308,6.071,cls_turn,True,125,1,,,False,
1761053671.3963308,1761053671.4015958,5.265,cls_brake,True,125,1,,,False,
1761053671.4015958,1761053671.411103,9.507,traj_predict,True,,1,,30,,
1761053671.421612,1761053675.8519895,4430.377,llava_call,True,9106,1,,,False,
1761053675.8580923,1761053675.8590996,1.007,video_write,False,125,,,,False,
1761053675.8590996,1761053675.8590996,0.0,frame_read,False,126,,,,False,
1761053675.8600972,1761053675.8610964,0.999,bev_warp,False,126,,,,False,
1761053675.8636024,1761053675.8738463,10.244,detect_yolo,True,126,,,,False,
1761053675.8743594,1761053675.8743594,0.0,track_bytetrack,False,126,,2,,False,
1761053675.8743594,1761053675.8816726,7.313,cls_turn,True,126,1,,,False,
1761053675.8816726,1761053675.8873827,5.71,cls_brake,True,126,1,,,False,
1761053675.888383,1761053675.8978908,9.508,traj_predict,True,,1,,30,,
1761053675.9089682,1761053675.9099681,1.0,video_write,False,126,,,,False,
1761053675.9099681,1761053675.9099681,0.0,frame_read,False,127,,,,False,
1761053675.9109685,1761053675.9119685,1.0,bev_warp,False,127,,,,False,
1761053675.916475,1761053675.9259543,9.479,detect_yolo,True,127,,,,False,
1761053675.9259543,1761053675.926954,1.0,track_bytetrack,False,127,,1,,False,
1761053675.926954,1761053675.933456,6.502,cls_turn,True,127,1,,,False,
1761053675.933456,1761053675.9389677,5.512,cls_brake,True,127,1,,,False,
1761053675.9389677,1761053675.950021,11.053,traj_predict,True,,1,,30,,
1761053675.9585297,1761053675.9595294,1.0,video_write,False,127,,,,False,
1761053675.9595294,1761053675.9595294,0.0,frame_read,False,128,,,,False,
1761053675.9605296,1761053675.961531,1.001,bev_warp,False,128,,,,False,
1761053675.9650357,1761053675.9775467,12.511,detect_yolo,True,128,,,,False,
1761053675.9785466,1761053675.9785466,0.0,track_bytetrack,False,128,,1,,False,
1761053675.9785466,1761053675.9860528,7.506,cls_turn,True,128,1,,,False,
1761053675.9860528,1761053675.9920528,6.0,cls_brake,True,128,1,,,False,
1761053675.9920528,1761053676.0050693,13.016,traj_predict,True,,1,,30,,
1761053676.0135734,1761053680.600059,4586.486,llava_call,True,9109,1,,,False,
1761053680.6061413,1761053680.6071408,0.999,video_write,False,128,,,,False,
1761053680.6071408,1761053680.6081405,1.0,frame_read,False,129,,,,False,
1761053680.6081405,1761053680.6101406,2.0,bev_warp,False,129,,,,False,
1761053680.6131566,1761053680.6221607,9.004,detect_yolo,True,129,,,,False,
1761053680.6231606,1761053680.6236646,0.504,track_bytetrack,False,129,,2,,False,
1761053680.6236646,1761053680.630666,7.001,cls_turn,True,129,1,,,False,
1761053680.630666,1761053680.6351736,4.508,cls_brake,True,129,1,,,False,
1761053680.6351736,1761053680.6456935,10.52,traj_predict,True,,1,,30,,
1761053680.6572056,1761053680.6582038,0.998,video_write,False,129,,,,False,
1761053680.6582038,1761053680.6582038,0.0,frame_read,False,130,,,,False,
1761053680.6587086,1761053680.6607132,2.005,bev_warp,False,130,,,,False,
1761053680.6642234,1761053680.6752493,11.026,detect_yolo,True,130,,,,False,
1761053680.6752493,1761053680.6752493,0.0,track_bytetrack,False,130,,1,,False,
1761053680.6752493,1761053680.6812496,6.0,cls_turn,True,130,1,,,False,
1761053680.6812496,1761053680.6857553,4.506,cls_brake,True,130,1,,,False,
1761053680.6857553,1761053680.6942632,8.508,traj_predict,True,,1,,30,,
1761053680.703263,1761053680.7037654,0.502,video_write,False,130,,,,False,
1761053680.7037654,1761053680.7037654,0.0,frame_read,False,131,,,,False,
1761053680.7047691,1761053680.7057717,1.003,bev_warp,False,131,,,,False,
1761053680.7087712,1761053680.7182817,9.511,detect_yolo,True,131,,,,False,
1761053680.7182817,1761053680.7192822,1.0,track_bytetrack,False,131,,1,,False,
1761053680.7192822,1761053680.72579,6.508,cls_turn,True,131,1,,,False,
1761053680.72579,1761053680.7307887,4.999,cls_brake,True,131,1,,,False,
1761053680.7317886,1761053680.7402966,8.508,traj_predict,True,,1,,30,,
1761053680.748805,1761053685.1224551,4373.65,llava_call,True,9112,1,,,False,
1761053685.1304674,1761053685.1314664,0.999,video_write,False,131,,,,False,
1761053685.1314664,1761053685.1314664,0.0,frame_read,False,132,,,,False,
1761053685.1314664,1761053685.1329706,1.504,bev_warp,False,132,,,,False,
1761053685.135975,1761053685.1471505,11.176,detect_yolo,True,132,,,,False,
1761053685.1471505,1761053685.1471505,0.0,track_bytetrack,False,132,,1,,False,
1761053685.1471505,1761053685.1541724,7.022,cls_turn,True,132,1,,,False,
1761053685.1541724,1761053685.159172,5.0,cls_brake,True,132,1,,,False,
1761053685.1601734,1761053685.1703105,10.137,traj_predict,True,,1,,30,,
1761053685.182381,1761053685.1838827,1.502,video_write,False,132,,,,False,
1761053685.1838827,1761053685.1838827,0.0,frame_read,False,133,,,,False,
1761053685.1838827,1761053685.1868875,3.005,bev_warp,False,133,,,,False,
1761053685.1898875,1761053685.203396,13.509,detect_yolo,True,133,,,,False,
1761053685.203396,1761053685.2045717,1.176,track_bytetrack,False,133,,1,,False,
1761053685.2045717,1761053685.210571,5.999,cls_turn,True,133,1,,,False,
1761053685.210571,1761053685.2160819,5.511,cls_brake,True,133,1,,,False,
1761053685.2160819,1761053685.228101,12.019,traj_predict,True,,1,,30,,
1761053685.2386162,1761053685.2396169,1.001,video_write,False,133,,,,False,
1761053685.2396169,1761053685.2396169,0.0,frame_read,False,134,,,,False,
1761053685.2406156,1761053685.2416155,1.0,bev_warp,False,134,,,,False,
1761053685.2451215,1761053685.254632,9.511,detect_yolo,True,134,,,,False,
1761053685.254632,1761053685.2556305,0.998,track_bytetrack,False,134,,1,,False,
1761053685.2556305,1761053685.263134,7.504,cls_turn,True,134,1,,,False,
1761053685.263134,1761053685.2691379,6.004,cls_brake,True,134,1,,,False,
1761053685.2691379,1761053685.2816458,12.508,traj_predict,True,,1,,30,,
1761053685.2911541,1761053689.7235749,4432.421,llava_call,True,9115,1,,,False,
1761053689.7296643,1761053689.730667,1.003,video_write,False,134,,,,False,
1761053689.730667,1761053689.731664,0.997,frame_read,False,135,,,,False,
1761053689.731664,1761053689.7331681,1.504,bev_warp,False,135,,,,False,
1761053689.736172,1761053689.7492077,13.036,detect_yolo,True,135,,,,False,
1761053689.7492077,1761053689.7492077,0.0,track_bytetrack,False,135,,1,,False,
1761053689.7492077,1761053689.7572472,8.039,cls_turn,True,135,1,,,False,
1761053689.7572472,1761053689.7632463,5.999,cls_brake,True,135,1,,,False,
1761053689.7637491,1761053689.7762616,12.512,traj_predict,True,,1,,30,,
1761053689.7847664,1761053689.7857685,1.002,video_write,False,135,,,,False,
1761053689.7857685,1761053689.7857685,0.0,frame_read,False,136,,,,False,
1761053689.7857685,1761053689.7877684,2.0,bev_warp,False,136,,,,False,
1761053689.7897685,1761053689.8012776,11.509,detect_yolo,True,136,,,,False,
1761053689.8012776,1761053689.8012776,0.0,track_bytetrack,False,136,,1,,False,
1761053689.8012776,1761053689.808785,7.507,cls_turn,True,136,1,,,False,
1761053689.808785,1761053689.8132892,4.504,cls_brake,True,136,1,,,False,
1761053689.8132892,1761053689.8222935,9.004,traj_predict,True,,1,,30,,
1761053689.8313158,1761053689.8313158,0.0,video_write,False,136,,,,False,
1761053689.8313158,1761053689.832315,0.999,frame_read,False,137,,,,False,
1761053689.832315,1761053689.8338194,1.504,bev_warp,False,137,,,,False,
1761053689.8378284,1761053689.8483436,10.515,detect_yolo,True,137,,,,False,
1761053689.8483436,1761053689.8483436,0.0,track_bytetrack,False,137,,1,,False,
1761053689.8483436,1761053689.854853,6.509,cls_turn,True,137,1,,,False,
1761053689.854853,1761053689.859859,5.006,cls_brake,True,137,1,,,False,
1761053689.859859,1761053689.8693724,9.513,traj_predict,True,,1,,30,,
1761053689.8788898,1761053694.5036845,4624.795,llava_call,True,9118,1,,,False,
1761053694.51026,1761053694.511262,1.002,video_write,False,137,,,,False,
1761053694.511262,1761053694.511262,0.0,frame_read,False,138,,,,False,
1761053694.5122602,1761053694.5137658,1.506,bev_warp,False,138,,,,False,
1761053694.515767,1761053694.526274,10.507,detect_yolo,True,138,,,,False,
1761053694.526274,1761053694.526274,0.0,track_bytetrack,False,138,,2,,False,
1761053694.526274,1761053694.5343134,8.039,cls_turn,True,138,1,,,False,
1761053694.5343134,1761053694.5393572,5.044,cls_brake,True,138,1,,,False,
1761053694.540357,1761053694.550457,10.1,traj_predict,True,,1,,30,,
1761053694.5589645,1761053694.5599644,1.0,video_write,False,138,,,,False,
1761053694.5599644,1761053694.5599644,0.0,frame_read,False,139,,,,False,
1761053694.5609646,1761053694.5629647,2.0,bev_warp,False,139,,,,False,
1761053694.566472,1761053694.5799818,13.51,detect_yolo,True,139,,,,False,
1761053694.5799818,1761053694.5799818,0.0,track_bytetrack,False,139,,1,,False,
1761053694.5799818,1761053694.5880275,8.046,cls_turn,True,139,1,,,False,
1761053694.5880275,1761053694.5935314,5.504,cls_brake,True,139,1,,,False,
1761053694.5945354,1761053694.6050441,10.509,traj_predict,True,,1,,30,,
1761053694.6145518,1761053694.6145518,0.0,video_write,False,139,,,,False,
1761053694.6145518,1761053694.6155539,1.002,frame_read,False,140,,,,False,
1761053694.6155539,1761053694.6165538,1.0,bev_warp,False,140,,,,False,
1761053694.6195538,1761053694.6290634,9.51,detect_yolo,True,140,,,,False,
1761053694.6290634,1761053694.6300635,1.0,track_bytetrack,False,140,,1,,False,
1761053694.6300635,1761053694.6355698,5.506,cls_turn,True,140,1,,,False,
1761053694.6355698,1761053694.6400764,4.507,cls_brake,True,140,1,,,False,
1761053694.6400764,1761053694.6495845,9.508,traj_predict,True,,1,,30,,
1761053694.657096,1761053699.0033305,4346.235,llava_call,True,9121,1,,,False,
1761053699.008918,1761053699.009918,1.0,video_write,False,140,,,,False,
1761053699.009918,1761053699.009918,0.0,frame_read,False,141,,,,False,
1761053699.009918,1761053699.011918,2.0,bev_warp,False,141,,,,False,
1761053699.0144248,1761053699.023933,9.508,detect_yolo,True,141,,,,False,
1761053699.023933,1761053699.024932,0.999,track_bytetrack,False,141,,1,,False,
1761053699.024932,1761053699.0309322,6.0,cls_turn,True,141,1,,,False,
1761053699.0309322,1761053699.0351045,4.172,cls_brake,True,141,1,,,False,
1761053699.0351045,1761053699.0446098,9.505,traj_predict,True,,1,,30,,
1761053699.053184,1761053699.053689,0.505,video_write,False,141,,,,False,
1761053699.053689,1761053699.053689,0.0,frame_read,False,142,,,,False,
1761053699.0546908,1761053699.0556931,1.002,bev_warp,False,142,,,,False,
1761053699.058693,1761053699.0672011,8.508,detect_yolo,True,142,,,,False,
1761053699.0682015,1761053699.0682015,0.0,track_bytetrack,False,142,,1,,False,
1761053699.0682015,1761053699.0747075,6.506,cls_turn,True,142,1,,,False,
1761053699.0747075,1761053699.07871,4.003,cls_brake,True,142,1,,,False,
1761053699.0797098,1761053699.088221,8.511,traj_predict,True,,1,,30,,
1761053699.0967252,1761053699.0977254,1.0,video_write,False,142,,,,False,
1761053699.0977254,1761053699.0977254,0.0,frame_read,False,143,,,,False,
1761053699.0987253,1761053699.0997252,1.0,bev_warp,False,143,,,,False,
1761053699.1017275,1761053699.1122348,10.507,detect_yolo,True,143,,,,False,
1761053699.1122348,1761053699.1132348,1.0,track_bytetrack,False,143,,2,,False,
1761053699.1132348,1761053699.1187408,5.506,cls_turn,True,143,1,,,False,
1761053699.1187408,1761053699.124248,5.507,cls_brake,True,143,1,,,False,
1761053699.124248,1761053699.134754,10.506,traj_predict,True,,1,,30,,
1761053699.1432583,1761053703.7285368,4585.279,llava_call,True,9124,1,,,False,
1761053703.7356849,1761053703.7366824,0.998,video_write,False,143,,,,False,
1761053703.7366824,1761053703.7366824,0.0,frame_read,False,144,,,,False,
1761053703.7366824,1761053703.7386818,1.999,bev_warp,False,144,,,,False,
1761053703.7416818,1761053703.751189,9.507,detect_yolo,True,144,,,,False,
1761053703.751189,1761053703.752189,1.0,track_bytetrack,False,144,,2,,False,
1761053703.752189,1761053703.7587,6.511,cls_turn,True,144,1,,,False,
1761053703.7587,1761053703.7632034,4.503,cls_brake,True,144,1,,,False,
1761053703.7642071,1761053703.773209,9.002,traj_predict,True,,1,,30,,
1761053703.774714,1761053703.7807171,6.003,cls_turn,True,144,11,,,False,
1761053703.7807171,1761053703.7842216,3.505,cls_brake,True,144,11,,,False,
1761053703.7852237,1761053703.7937267,8.503,traj_predict,True,,11,,30,,
1761053703.8042386,1761053703.805241,1.003,video_write,False,144,,,,False,
1761053703.805241,1761053703.805241,0.0,frame_read,False,145,,,,False,
1761053703.8062413,1761053703.8072412,1.0,bev_warp,False,145,,,,False,
1761053703.8102424,1761053703.8207483,10.506,detect_yolo,True,145,,,,False,
1761053703.8207483,1761053703.8217485,1.0,track_bytetrack,False,145,,1,,False,
1761053703.8217485,1761053703.8272572,5.509,cls_turn,True,145,1,,,False,
1761053703.8272572,1761053703.8322573,5.0,cls_brake,True,145,1,,,False,
1761053703.8322573,1761053703.8417664,9.509,traj_predict,True,,1,,30,,
1761053703.8502743,1761053703.8502743,0.0,video_write,False,145,,,,False,
1761053703.8502743,1761053703.8512743,1.0,frame_read,False,146,,,,False,
1761053703.8512743,1761053703.8522742,1.0,bev_warp,False,146,,,,False,
1761053703.855781,1761053703.8682892,12.508,detect_yolo,True,146,,,,False,
1761053703.8682892,1761053703.8692892,1.0,track_bytetrack,False,146,,1,,False,
1761053703.8692892,1761053703.8774602,8.171,cls_turn,True,146,1,,,False,
1761053703.8774602,1761053703.8829632,5.503,cls_brake,True,146,1,,,False,
1761053703.883967,1761053703.8934684,9.501,traj_predict,True,,1,,30,,
1761053703.900473,1761053708.3697839,4469.311,llava_call,True,9127,1,,,False,
1761053708.3759148,1761053708.3769162,1.001,video_write,False,146,,,,False,
1761053708.3769162,1761053708.3769162,0.0,frame_read,False,147,,,,False,
1761053708.3769162,1761053708.3799157,3.0,bev_warp,False,147,,,,False,
1761053708.3829145,1761053708.3981957,15.281,detect_yolo,True,147,,,,False,
1761053708.3981957,1761053708.3981957,0.0,track_bytetrack,False,147,,2,,False,
1761053708.3991947,1761053708.4062514,7.057,cls_turn,True,147,1,,,False,
1761053708.4062514,1761053708.4137578,7.506,cls_brake,True,147,1,,,False,
1761053708.4147644,1761053708.426275,11.511,traj_predict,True,,1,,30,,
1761053708.4377813,1761053708.4387813,1.0,video_write,False,147,,,,False,
1761053708.4387813,1761053708.4397812,1.0,frame_read,False,148,,,,False,
1761053708.4397812,1761053708.4417808,2.0,bev_warp,False,148,,,,False,
1761053708.444287,1761053708.4537928,9.506,detect_yolo,True,148,,,,False,
1761053708.4537928,1761053708.454796,1.003,track_bytetrack,False,148,,2,,False,
1761053708.454796,1761053708.4613056,6.51,cls_turn,True,148,1,,,False,
1761053708.4613056,1761053708.4658155,4.51,cls_brake,True,148,1,,,False,
1761053708.4658155,1761053708.475325,9.51,traj_predict,True,,1,,30,,
1761053708.4783254,1761053708.4838314,5.506,cls_turn,True,148,12,,,False,
1761053708.4838314,1761053708.488834,5.002,cls_brake,True,148,12,,,False,
1761053708.488834,1761053708.4983425,9.509,traj_predict,True,,12,,30,,
1761053708.5079195,1761053708.5079195,0.0,video_write,False,148,,,,False,
1761053708.5079195,1761053708.5089197,1.0,frame_read,False,149,,,,False,
1761053708.5089197,1761053708.5109196,2.0,bev_warp,False,149,,,,False,
1761053708.5134218,1761053708.5229297,9.508,detect_yolo,True,149,,,,False,
1761053708.5229297,1761053708.5239327,1.003,track_bytetrack,False,149,,1,,False,
1761053708.5239327,1761053708.5299346,6.002,cls_turn,True,149,1,,,False,
1761053708.5299346,1761053708.5341558,4.221,cls_brake,True,149,1,,,False,
1761053708.5351553,1761053708.543155,8.0,traj_predict,True,,1,,30,,
1761053708.5522847,1761053708.5532846,1.0,video_write,False,149,,,,False,
1761053708.5532846,1761053708.5532846,0.0,frame_read,False,150,,,,False,
1761053708.5537894,1761053708.5547912,1.002,bev_warp,False,150,,,,False,
1761053708.5577908,1761053708.5673478,9.557,detect_yolo,True,150,,,,False,
1761053708.5673478,1761053708.5683475,1.0,track_bytetrack,False,150,,3,,False,
1761053708.5683475,1761053708.5738533,5.506,cls_turn,True,150,1,,,False,
1761053708.5738533,1761053708.5788553,5.002,cls_brake,True,150,1,,,False,
1761053708.5788553,1761053708.5893626,10.507,traj_predict,True,,1,,30,,
1761053708.5978706,1761053713.4031994,4805.329,llava_call,True,9131,1,,,False,
1761053713.409942,1761053713.4112117,1.27,video_write,False,150,,,,False,
1761053713.4112117,1761053713.4112117,0.0,frame_read,False,151,,,,False,
1761053713.4117293,1761053713.4135525,1.823,bev_warp,False,151,,,,False,
1761053713.416076,1761053713.4261513,10.075,detect_yolo,True,151,,,,False,
1761053713.4261513,1761053713.4271498,0.998,track_bytetrack,False,151,,3,,False,
1761053713.4271498,1761053713.434655,7.505,cls_turn,True,151,1,,,False,
1761053713.434655,1761053713.4396574,5.002,cls_brake,True,151,1,,,False,
1761053713.4396574,1761053713.450228,10.571,traj_predict,True,,1,,30,,
1761053713.4512277,1761053713.4587357,7.508,cls_turn,True,151,13,,,False,
1761053713.4587357,1761053713.464247,5.511,cls_brake,True,151,13,,,False,
1761053713.464247,1761053713.4732585,9.012,traj_predict,True,,13,,30,,
1761053713.4878702,1761053713.4888697,0.999,video_write,False,151,,,,False,
1761053713.4888697,1761053713.4888697,0.0,frame_read,False,152,,,,False,
1761053713.48987,1761053713.4918687,1.999,bev_warp,False,152,,,,False,
1761053713.4953759,1761053713.5068827,11.507,detect_yolo,True,152,,,,False,
